	Description	Biological_process	Subcellular_location	TCGA-MR-A8JO	TCGA-NI-A8LF	TCGA-RC-A6M6	TCGA-RC-A7S9	TCGA-RC-A7SH	TCGA-RC-A7SK	TCGA-UB-A7MB	TCGA-UB-A7MC	TCGA-UB-A7MD	TCGA-WQ-A9G7	TCGA-WX-AA44	TCGA-XR-A8TD	TCGA-YA-A8S7	TCGA-DD-AA3A	TCGA-DD-AACD	TCGA-DD-AACG	TCGA-DD-AACZ	TCGA-DD-AAD1	TCGA-DD-AADB	TCGA-DD-AADD	TCGA-DD-AADF	TCGA-DD-AADL	TCGA-DD-AADN	TCGA-DD-AAE0	TCGA-DD-AAEE	TCGA-2Y-A9GV	TCGA-2Y-A9H0	TCGA-2Y-A9H3	TCGA-3K-AAZ8	TCGA-5C-AAPD	TCGA-BC-A10S	TCGA-BC-A10T	TCGA-BC-A110	TCGA-BC-A69I	TCGA-CC-5260	TCGA-CC-5262	TCGA-CC-5263	TCGA-CC-A123	TCGA-CC-A3MB	TCGA-CC-A7IF	TCGA-CC-A7IH	TCGA-CC-A7IL	TCGA-CC-A8HS	TCGA-DD-A1ED	TCGA-DD-A3A2	TCGA-DD-A4NL	TCGA-DD-A4NO	TCGA-DD-A4NV	TCGA-DD-A73C	TCGA-DD-A73D
PKM	Pyruvate kinase PKM	animal organ regeneration; ATP biosynthetic process; canonical glycolysis; cellular response to insulin stimulus; glycolytic process; liver development; neutrophil degranulation; positive regulation of sprouting angiogenesis; programmed cell death; protein homotetramerization; pyruvate biosynthetic process; response to gravity; response to hypoxia; response to muscle inactivity; response to nutrient; skeletal muscle tissue regeneration	cilium; collagen-containing extracellular matrix; cytoplasm; cytosol; extracellular exosome; extracellular region; extracellular vesicle; ficolin-1-rich granule lumen; mitochondrion; nucleus; pyruvate kinase complex; secretory granule lumen; vesicle	25.6074148	4.098922459	45.78491564	15.90761279	11.34302354	5.979776368	5.08909206	9.755678419	21.82687401	41.49284315	26.14578669	28.30086598	222.7805044	234.7365819	4.921898242	3.622332155	24.00256096	15.19468491	18.62207861	5.997974619	3.4148159010000003	10.44251786	24.82030156	68.92734179	6.01087625	5.182304216	22.21338184	18.07034119	2.803094793	38.62043587	9.98757198	12.84284714	9.868301984	4.921615451	134.46020090000002	13.45467546	149.17878019999998	9.012566782	9.96806143	8.783275896000001	2.14262471	1.50300356	26.22655333	4.92026026	2.490315451	3.76498727	7.82524188	5.563568675	5.830899771	1.2092457
PFKL	ATP-dependent 6-phosphofructokinase, liver type (ATP-PFK) (PFK-L)	canonical glycolysis; fructose 1,6-bisphosphate metabolic process; fructose 6-phosphate metabolic process; glucose catabolic process; glycolytic process; negative regulation of insulin secretion; neutrophil degranulation; protein homotetramerization; response to glucose	6-phosphofructokinase complex; cytosol; extracellular exosome; extracellular region; ficolin-1-rich granule lumen; membrane; secretory granule lumen	10.23954474	15.17174256	10.35228893	9.197513976	43.64341319	33.50797653	26.65949901	19.66659459	23.50190396	18.89546654	18.516559899999997	24.45113161	17.74400104	8.333501552000001	5.80446928	13.46760472	16.53101921	21.25575514	23.29786256	25.69841389	14.9752712	14.50295937	8.235171413	18.97735526	11.71098531	17.44932344	29.86320449	14.47818161	25.14864544	38.39019433	18.31601427	11.84223962	13.96845087	18.76658683	24.81839648	10.68637575	37.08591233	14.76484103	12.72409477	15.56470575	19.9750767	42.01799903	28.93079927	12.86523246	12.39889407	12.50013816	12.78402569	20.84374927	14.94263355	13.24789525
PKLR	Pyruvate kinase PKLR	ATP biosynthetic process; canonical glycolysis; cellular response to epinephrine stimulus; cellular response to insulin stimulus; glycolytic process; pyruvate biosynthetic process; response to ATP; response to cAMP; response to glucose; response to heat; response to hypoxia; response to lithium ion	cytoplasm; cytosol; extracellular exosome	2.587564261	73.29936818	9.246440616000001	2.971963047	40.91812966	116.72922949999999	327.5177769	46.56500627	62.10542223	3.7079956419999998	47.95967482	103.2812084	0.708035388	1.536124042	10.25162841	14.75100138	73.67445157	17.74336772	29.42612213	105.78909650000001	25.37450021	117.8969763	6.233140392	8.273469987	36.22606282	88.46589287	40.64809913	12.93259379	39.63973615	16.15183257	23.0052134	41.28576236	27.46583544	47.47463501	5.28005011	32.45708511	2.8338305839999998	8.191346131	86.646427	32.64903725	128.3066021	150.5297755	22.31572529	10.11653853	30.75127002	30.4202146	37.61638442	241.05440640000003	22.2269946	82.77805176
PFKM	ATP-dependent 6-phosphofructokinase, muscle type (ATP-PFK) (PFK-M)	canonical glycolysis; fructose 1,6-bisphosphate metabolic process; fructose 6-phosphate metabolic process; glucose catabolic process; glycolytic process; glycolytic process through fructose-6-phosphate; muscle cell cellular homeostasis; positive regulation of transcription by RNA polymerase II; protein homotetramerization	6-phosphofructokinase complex; apical plasma membrane; cytosol; membrane; nucleus	5.880202819	1.483866942	5.755346873	2.276179156	0.35794469100000004	1.0194914259999999	3.8813386139999997	0.730180553	1.8599204280000001	0.43333841	0.485011355	1.132276985	0.73516616	6.828940984	0.565840282	0.34024078399999996	11.28889633	2.410098839	1.5783400490000001	0.586756611	0.225226709	1.332800488	0.864408857	0.8040593340000001	4.032476135	1.424507473	0.827871492	7.368333914	0.6347901810000001	0.684229278	1.362358589	1.406352078	1.4147647230000002	1.029051133	6.131805234	1.4881753480000002	2.995412631	0.22196479999999996	5.635500936000001	0.7900220179999999	1.1538517879999999	0.498617911	1.25157726	1.172357886	1.0213583990000001	0.91596507	0.7237852140000001	1.032562702	2.137842474	0.9394473720000001
CAT	Catalase	aerobic respiration; aging; cellular response to growth factor stimulus; cellular response to oxidative stress; cholesterol metabolic process; hemoglobin metabolic process; hydrogen peroxide catabolic process; negative regulation of apoptotic process; negative regulation of NF-kappaB transcription factor activity; neutrophil degranulation; osteoblast differentiation; positive regulation of cell division; positive regulation of NF-kappaB transcription factor activity; positive regulation of phosphatidylinositol 3-kinase signaling; protein homotetramerization; protein targeting to peroxisome; protein tetramerization; response to activity; response to cadmium ion; response to estradiol; response to ethanol; response to fatty acid; response to hydrogen peroxide; response to hyperoxia; response to hypoxia; response to inactivity; response to insulin; response to L-ascorbic acid; response to lead ion; response to light intensity; response to ozone; response to phenylpropanoid; response to reactive oxygen species; response to vitamin A; response to vitamin E; triglyceride metabolic process; ureteric bud development; UV protection	cytosol; endoplasmic reticulum; extracellular exosome; extracellular region; ficolin-1-rich granule lumen; focal adhesion; Golgi apparatus; intracellular membrane-bounded organelle; lysosome; membrane; mitochondrial intermembrane space; peroxisomal matrix; peroxisomal membrane; peroxisome; plasma membrane; secretory granule lumen	18.46796061	212.806652	47.12947108	37.75309333	30.24566418	179.4735881	150.1043671	103.8630059	115.80027220000001	27.17983146	78.10841959	138.8349504	30.1955151	12.86761478	32.69072096	47.75549071	60.74264855	92.28918893	89.99452571	106.3564648	72.23759394	109.4570692	6.945944644	32.04046762	114.7650706	185.5763604	59.00057839	21.07865503	82.75061828	41.01929733	110.7219012	361.60440539999996	100.482974	126.3370437	30.30166761	80.57892151	68.29754789	26.68218721	75.59450256	158.2192226	302.36062460000005	119.7098608	108.1071774	113.5553271	146.7550209	175.0864358	104.2765229	241.7487361	149.54130049999998	205.4660666
PNPLA3	1-acylglycerol-3-phosphate O-acyltransferase PNPLA3	acylglycerol acyl-chain remodeling; glycerophospholipid metabolic process; lipid droplet organization; lipid homeostasis; long-chain fatty acid metabolic process; phosphatidic acid biosynthetic process; triglyceride acyl-chain remodeling; triglyceride biosynthetic process; triglyceride catabolic process	cytoplasm; endoplasmic reticulum membrane; integral component of membrane; lipid droplet; membrane	0.46205554600000004	4.621475662	1.519114336	1.885595977	4.941065418	3.443492894	21.622645499999997	1.106070651	1.540071406	3.5195186260000004	4.135964503	7.706811500000001	3.332824413	0.370642106	1.7853381380000002	2.7722951210000004	3.641876408	7.834727366	12.90638377	20.83501312	2.368782887	12.75083474	3.008649495	4.249106317	1.241477243	15.47702348	1.781250706	0.45901406899999997	5.722539202999999	2.240800605	1.384383614	2.324021047	3.015297592	1.632253037	0.692813923	5.8117040939999995	5.635712501	2.174675861	13.24009373	3.28117543	4.611609946000001	4.958223163	10.64051201	1.059500984	4.647541876	3.7295422310000004	3.3830253089999998	19.16031647	9.950389012	1.5972196369999998
PCSK9	Proprotein convertase subtilisin/kexin type 9	apoptotic process; cellular protein metabolic process; cellular response to insulin stimulus; cellular response to starvation; cholesterol homeostasis; cholesterol metabolic process; kidney development; lipoprotein metabolic process; liver development; low-density lipoprotein particle clearance; low-density lipoprotein particle receptor catabolic process; lysosomal transport; negative regulation of low-density lipoprotein particle clearance; negative regulation of low-density lipoprotein particle receptor binding; negative regulation of low-density lipoprotein receptor activity; negative regulation of receptor-mediated endocytosis involved in cholesterol transport; negative regulation of receptor recycling; negative regulation of sodium ion transmembrane transporter activity; neurogenesis; neuron differentiation; phospholipid metabolic process; positive regulation of low-density lipoprotein particle receptor catabolic process; positive regulation of neuron apoptotic process; positive regulation of receptor internalization; post-translational protein modification; protein autoprocessing; regulation of neuron apoptotic process; regulation of signaling receptor activity; triglyceride metabolic process	cell surface; COPII-coated ER to Golgi transport vesicle; cytoplasm; early endosome; endolysosome membrane; endoplasmic reticulum; endoplasmic reticulum lumen; extracellular region; extracellular space; extrinsic component of external side of plasma membrane; Golgi apparatus; late endosome; lysosomal membrane; lysosome; PCSK9-AnxA2 complex; PCSK9-LDLR complex; perinuclear region of cytoplasm; plasma membrane; rough endoplasmic reticulum	1.9987466040000001	4.594364566	2.448005106	8.980144035	34.68312585	3.40547952	25.55675788	2.348542654	1.829362785	13.48695196	27.3544225	32.51159317	2.551236498	0.36647153600000004	3.38285311	12.64113889	22.20223533	17.41422255	16.53659262	79.764301	8.520447719	18.1398758	28.31077659	3.1422822910000003	7.734693976	12.32059404	10.76258274	3.752764853	13.90206859	10.88659985	6.595934581	7.7565186960000005	2.3729453080000003	4.023811524	11.32848823	19.16719044	67.32525902	9.638572258	23.89003755	7.975655991	3.041427328	10.21117935	12.95354913	1.041194815	2.912501592	12.73833965	7.56555513	9.823399078	2.056768956	7.114072824
FASN	Fatty acid synthase]	acetyl-CoA metabolic process; cellular response to interleukin-4; establishment of endothelial intestinal barrier; ether lipid biosynthetic process; fatty acid biosynthetic process; fatty acid metabolic process; fatty-acyl-CoA biosynthetic process; mammary gland development; monocyte differentiation; neutrophil differentiation; osteoblast differentiation; positive regulation of cellular metabolic process; regulation of cholesterol biosynthetic process	cytosol; extracellular exosome; glycogen granule; Golgi apparatus; melanosome; membrane; plasma membrane	9.33787581	150.9229965	54.97310336	28.17905612	192.6492615	38.27241917	333.3578943	35.2313773	61.6625228	87.92366374	35.74759224	351.0009255	22.81635384	12.89341305	22.11687848	28.00462612	293.6570647	87.95637512	215.9735992	275.510312	49.532893200000004	65.1943466	140.9267061	27.44049215	43.45675107	173.15427649999998	83.04038468	9.9427272	42.17715464	27.00158553	16.47983223	94.96374176	14.260008800000001	58.03627745	31.59466464	164.6504411	78.25763913	41.57970014	103.51311199999999	68.41921755	52.35567593	226.4494305	63.29733083	10.553303300000001	117.83597409999999	47.1195854	105.82408570000001	454.00001660000004	237.53598369999997	36.62111796
FPGS	Folylpolyglutamate synthase, mitochondrial	animal organ regeneration; brain development; cell population proliferation; folic acid-containing compound biosynthetic process; folic acid-containing compound metabolic process; folic acid metabolic process; glutamate metabolic process; liver development; nucleobase-containing compound metabolic process; one-carbon metabolic process; tetrahydrofolylpolyglutamate biosynthetic process	cytoplasm; cytosol; mitochondrial inner membrane; mitochondrial matrix; mitochondrion	16.04914734	16.43194702	8.280845812	8.095561626	27.5316049	7.434288475	9.541166594	21.50379611	34.26963136	18.97561864	25.11525628	15.48229536	27.75294188	16.44846187	11.2495893	18.58799486	11.13517146	10.83840789	13.753415900000002	15.61670069	12.544300400000001	10.34806918	24.03525012	10.99438059	10.48117027	11.24283401	15.26072635	10.88570307	22.3392092	22.13458216	23.63018111	12.87274196	16.69221911	18.38398431	14.48352738	15.97094802	14.5904242	10.96209293	11.67862955	13.10174444	14.05064756	7.259378118	12.85863448	13.17137148	9.277951847999999	15.86362957	8.198001267	13.75754618	9.971347296	11.223332699999998
GGH	Gamma-glutamyl hydrolase	neutrophil degranulation; response to ethanol; response to insulin; response to zinc ion; tetrahydrofolylpolyglutamate metabolic process	azurophil granule lumen; cytosol; extracellular exosome; extracellular region; extracellular space; melanosome; nucleus; specific granule lumen; tertiary granule lumen; vacuole	27.98371156	42.37409726	13.67514017	25.012841199999997	26.75190126	11.58670677	37.56883985	60.84316553	158.78223490000002	27.71324647	21.62828167	26.76630691	43.80425681	7.754647099	295.5593902	159.7334761	14.98935694	30.09937634	61.25857913	119.7428027	22.56071447	33.93654073	33.74513471	46.6502523	318.40252010000006	43.58318229	42.41607897	3.107152104	68.75740915	26.39749176	107.54417609999999	29.74622821	24.74017696	61.22914632	3.14772148	46.07643532	27.43712865	63.44199565	50.33984501	15.27272297	98.90556672	38.12617797	48.43420958	90.5364793	9.054708145	44.74926572	117.01567759999999	41.39477917	34.0742716	145.0462301
MTR	Methionine synthase	axon regeneration; cellular response to nitric oxide; cobalamin metabolic process; methionine biosynthetic process; methylation; nervous system development; pteridine-containing compound metabolic process; response to axon injury; sulfur amino acid metabolic process	cytosol	2.585965233	1.438221196	1.4515387169999998	1.579523814	4.187867192	1.6651236090000001	2.8766209689999998	8.98558811	2.668081527	2.136329276	5.190743329	2.0670063990000003	3.6867751089999996	3.152091892	1.119079543	0.749455806	3.717508383	4.9793490160000005	2.272022159	10.16269729	1.2918615979999999	3.234698685	0.38979492299999996	2.112972159	2.669477961	1.614759441	2.021186794	2.066622442	1.785456381	1.3556375280000001	1.116924136	4.414486607	1.3836444159999999	1.7997488769999999	7.672595219	2.435961015	3.6524509060000003	0.619923318	2.0311286930000003	3.021162952	9.939532198	2.926003555	5.049952456000001	1.777654474	1.22874734	1.343294102	2.89535417	3.0349047510000005	2.74758142	4.382044573
MTHFS	5-formyltetrahydrofolate cyclo-ligase	folic acid catabolic process; folic acid-containing compound biosynthetic process; folic acid metabolic process; formate metabolic process; glutamate metabolic process; tetrahydrofolate interconversion; tetrahydrofolate metabolic process	cytoplasm; cytosol; mitochondrial matrix; mitochondrion	3.8965261439999996	7.919473397000001	9.999973081	10.38806489	9.287989452	16.23919168	46.85095298	7.626297637	6.341967989	4.28521814	3.3522864880000003	21.04384965	4.515220241000001	6.147992015	3.192031383	1.88454787	7.600625855	13.58880047	4.884520627	11.91136662	13.55514706	16.53068245	1.300442372	4.143035546	18.58253056	22.34100136	17.28050754	8.277182051	18.22342434	7.280306361	13.82692949	15.62681175	15.94777577	9.467049863	3.821085863	8.672448337999999	4.73203658	1.5813689380000002	12.04847155	31.26198195	10.38981784	15.35073416	6.106856763	11.04157715	20.28402949	19.80185229	16.47189271	17.53526335	32.43716801	14.20082378
ATIC	Bifunctional purine biosynthesis protein PURH [Cleaved into: Bifunctional purine biosynthesis protein PURH, N-terminally processed] [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase]	'de novo' IMP biosynthetic process; animal organ regeneration; brainstem development; cellular response to interleukin-7; cerebellum development; cerebral cortex development; dihydrofolate metabolic process; nucleobase-containing compound metabolic process; nucleoside metabolic process; purine ribonucleoside monophosphate biosynthetic process; response to inorganic substance; tetrahydrofolate biosynthetic process	cytosol; extracellular exosome; membrane; plasma membrane	14.92085224	8.455550105	42.48891727	10.605379199999998	16.22394968	12.73050061	19.76173401	15.34938818	20.73485928	21.59035399	15.00611836	10.73366018	27.48575269	64.9727595	17.10330042	36.92704859	55.96589978	19.320658899999998	28.87470467	21.3348081	11.85778834	14.91946822	36.08989533	24.83337169	20.766090600000002	9.987136767	14.32841536	9.123109769	14.15865754	21.95323422	14.21822793	22.86112737	9.530129618	10.88947367	32.0446711	25.37351503	25.28513744	45.47683723	23.85643866	10.3910364	8.549816472	15.8469659	21.98315701	8.120832266	12.50030352	6.058148201	16.848039	8.93989975	10.94510793	18.85228051
AMT	Aminomethyltransferase, mitochondrial	glycine catabolic process; glycine decarboxylation via glycine cleavage system	mitochondrial matrix; mitochondrion; nucleoplasm	3.2125141210000003	16.64091549	9.033669217	6.109749367	8.695587519	17.53097126	7.609219842000001	7.566981206	5.3597896380000005	6.4961233929999995	9.727507313	2.561711512	3.332563141	9.655261483	11.80070027	8.652133823	6.0548791920000005	4.589574405	7.628832927	16.60621144	10.73339252	31.94705568	13.06960165	8.357702832000001	19.95200117	8.357756757999999	20.64912393	11.5216076	6.2164466560000005	2.4244871619999997	8.552192705	9.137502551	7.30516891	16.43413385	0.667677583	7.0738984579999995	0.651355887	6.149274986	5.324215894	14.07223287	9.612037959	15.49050919	19.58440467	8.230541615	7.479886742000001	8.328281361	6.9028284410000005	13.06877524	9.84406957	12.30082455
GART	Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase]	'de novo' IMP biosynthetic process; brainstem development; cerebellum development; cerebral cortex development; glycine metabolic process; purine nucleobase biosynthetic process; purine nucleotide biosynthetic process; purine ribonucleoside monophosphate biosynthetic process; response to inorganic substance; response to organic substance; tetrahydrofolate biosynthetic process	cytosol; extracellular exosome	3.582493147	2.8684844039999997	5.035019584	3.9484974210000003	5.029504257	5.035420705	8.440001334	7.28370587	5.810662411	3.561338498	3.9173240810000003	4.277631315	4.527870013	5.677864254	3.1216749669999997	5.818586707000001	8.689823356	7.3259001989999994	9.77891353	5.761548912	2.671782835	6.186932269	4.109706605	4.260102585	2.227546522	4.39545357	4.00577755	2.8624780339999996	6.566755119	5.944440472999999	3.9872044360000003	6.344132584	3.929106654	3.2585397389999997	14.63701625	4.654380988	8.174630655	4.615083757	4.9567444830000005	2.9882524239999997	4.4770958819999995	5.529197243	7.073581965	3.5856408560000004	3.507918173	3.01559194	5.146831884	6.950878069	6.33743087	5.036349026
GPX7	Glutathione peroxidase 7 (GPx-7) (GSHPx-7)	cellular response to oxidative stress	endoplasmic reticulum; endoplasmic reticulum lumen; extracellular region	3.1101340989999997	2.117084614	0.319063272	3.159610158	0.548542953	1.20283154	17.84916698	3.093698643	0.664668272	3.909314623	10.03188317	2.81705822	1.388491869	4.284172262	1.6918165809999999	3.478764731	6.850601548999999	2.449573477	10.4808526	7.78342849	2.558989581	9.068133157	0.286419238	15.13785697	2.187933567	1.55863012	26.69355466	13.04269521	0.349998755	16.02607803	2.286870274	9.497026051	2.570041555	2.999264816	3.001456193	2.342478414	2.976085551	16.01493752	10.32494592	17.28252087	0.444323963	0.078898842	21.71659228	1.226775015	3.3101089339999996	0.631284643	6.60867185	4.1351191730000005	4.2461530530000005	0.141988747
GPX8	Probable glutathione peroxidase 8 (GPx-8) (GSHPx-8)	cellular response to oxidative stress	endoplasmic reticulum lumen; integral component of membrane	4.174157298	0.677548679	0.548649148	1.9251985409999999	0.687024023	0.342298641	0.420739085	0.24420019399999998	0.6589884220000001	0.69286289	0.682952488	1.997443518	2.8966400510000003	2.300620285	0.564119252	0.316840699	0.85034458	2.607123711	0.5523634070000001	0.200899462	0.25202181100000004	0.367072015	0.028895967	1.422787622	0.552353082	0.767468182	0.237129605	0.971635158	0.22473541800000002	4.469491603	1.338530636	1.9129079690000002	1.5917137319999999	0.7530237009999999	6.468212042	2.7914365119999998	1.481547449	0.22641213	0.7064788740000001	0.419750988	0.930584133	0.195458895	0.885220615	0.304892893	0.233551425	0.661209325	0.508722216	1.15080522	0.9396755090000001	0.165531176
GPX4	Phospholipid hydroperoxide glutathione peroxidase (PHGPx)	aging; chromatin organization; glutathione metabolic process; lipoxygenase pathway; long-chain fatty acid biosynthetic process; multicellular organism development; negative regulation of ferroptosis; oxidation-reduction process; phospholipid metabolic process; protein polymerization; regulation of inflammatory response; response to estradiol; response to oxidative stress; spermatogenesis	cytosol; extracellular exosome; mitochondrion; nuclear envelope; nucleoplasm; nucleus; protein-containing complex	109.3081513	137.64395919999998	213.1331962	113.89885520000001	192.93513430000002	226.2331134	160.1137741	176.17366230000002	260.8781405	383.06904039999995	237.7347597	206.00804209999998	311.1938775	282.84464069999996	178.4421174	177.7036119	133.8312855	95.02194009	118.328902	175.602946	412.0720745	191.8077634	273.03004730000004	212.185437	375.30755	125.100486	135.6209216	272.9322763	187.16017109999999	292.5315483	175.5872128	124.87215420000001	118.69849769999999	199.7404436	127.8366479	281.3044959	124.95969790000001	239.3912171	208.64687800000002	175.4695081	171.70393059999998	309.1058248	130.99810549999998	98.45483975	174.7288466	80.50989082	194.1036897	211.09488900000002	184.4177044	180.2655207
GPX2	Glutathione peroxidase 2 (GPx-2) (GSHPx-2)	cellular response to oxidative stress	cytoplasm; cytosol	56.33808505	95.14156942	123.64816409999999	15.01465612	26.79251006	25.53781972	2.221835531	169.3210436	889.0382258	39.09441496	618.348543	90.75146245	44.24216141	146.50954119999997	1388.265709	1064.242033	19.2097579	382.06299989999997	55.68216192	118.35682209999999	6.661750985	24.66240305	218.66776459999997	173.59724440000002	197.3150192	186.69103130000002	107.4315822	5.938092612	282.6108244	74.25462442	165.2128392	17.89315483	60.92768061	74.04133633	48.55777337	985.9424884	85.5456255	518.1978273	95.57388565	60.44906214	18.35920256	160.3270089	1.484737604	361.3892958	0.165434169	289.7680124	270.3047763	3.538396831	0.059429569	108.6122899
GPX3	Glutathione peroxidase 3 (GPx-3) (GSHPx-3)	cellular response to oxidative stress; hydrogen peroxide catabolic process; protein homotetramerization; response to lipid hydroperoxide	extracellular exosome; extracellular region; extracellular space	1299.452823	307.1547627	493.2924871999999	41.3006399	86.74199693	114.45801429999999	206.1958706	215.5602452	193.7261025	104.43379940000001	124.22984550000001	107.35684840000002	357.32009300000004	20.5053924	1279.206907	404.8022576	210.0225738	115.0099419	104.10104059999999	182.70756469999998	76.04144587	93.52593394	128.7193787	16.47329786	263.1080761	163.672424	100.76612659999999	51.89526927	218.7210569	68.80538664	111.6359043	143.9141707	262.3702336	397.85227389999994	11.55337637	533.4200267	44.15994613	176.3280862	125.9446048	320.4608478	118.7333537	863.6195365	22.46243811	296.92814930000003	97.01698961	191.01614919999997	344.0568047	322.478383	24.03011587	369.7823598
